"Gene","FPM (WT)","FPM (STAT3KO)","FPM (ob/ob)","Enrichment (WT)","P (WT)","Enrichment (STAT3KO)","P (STAT3KO)","Enrichment (ob/ob)","P (ob/ob)"
"Rps27a",3.56868574089362,3.3131586993274,4.6506710720259,0.545994681338024,0.118438455714442,0.268113533652329,0.527180111160948,1.04557424387753,0.0240936913953791
"Eif3g",117.404051958202,127.34261542951,138.562182714703,0.695479292434529,9.0916248312292e-06,0.638671065669598,5.74082398815079e-05,0.524867772913262,0.0197388652371754
"1110017D15Rik",5.2046225530385,5.28105564107564,5.23597211350094,0.598579242015394,0.0237071502373118,0.790615912024254,0.00220592337792167,0.468180768538629,0.278004665299611
"Ddx58",5.03261712843834,14.3100217586734,5.58681233010319,0.190055376644303,0.500979902962221,1.56560385350978,2.79016923838697e-15,0.101530217796034,0.901859737851524
"Surf4",74.0073664209442,67.4395794713521,66.5290614911397,0.754730993007642,0.000209347279855987,0.624618071391774,0.00288832761539955,0.476546088677745,0.131692852953381
"Tmem251",17.8928294971241,22.1589979697745,24.0307820016645,0.501974167821859,0.0182549830608152,0.598508690546612,0.00403618628346347,0.754313437546386,0.00796498836366302
"H13",97.8587978609486,77.641755874581,88.8380661496669,0.703921425644248,3.01001387929841e-06,0.614145565776752,6.55858071661851e-05,0.536195488618595,0.0132143312996749
"Atxn10",580.915661500138,659.008525700486,587.524454240502,0.649665774435728,1.52229473712012e-06,0.668464106110628,8.78453519330388e-07,0.534761468814845,0.00494437538487069
"Mageh1",52.7305747947236,49.598049612389,50.429041905877,0.594383693745709,0.00398950112350773,0.603900290193278,0.00377955529647641,0.654452891609944,0.023814454595147
"Psma1",158.760628382645,176.333779447326,182.110792556165,0.591936165975174,1.76603675698639e-07,0.627236449379922,3.06265910232298e-08,0.632049538164404,3.92859330144485e-05
"Eif3e",103.434727949909,133.306911310037,121.921699104974,0.527564488798801,0.00076977494665174,0.608685237991371,9.46801589250839e-05,0.714839626359148,0.000722532874106567
"Adamtsl2",6.02858616613697,5.52819483028099,5.76529328118213,0.750725897290457,0.00114183385003048,0.486547405214121,0.0462504223970032,0.613278660281603,0.0843540409664786
"Lsm4",63.2687269693659,56.9352575165568,63.2144303312499,0.823970260460027,0.000643358958357736,0.597862949546665,0.0185931607149645,0.428708617898408,0.286093174033956
"Dnttip2",35.3117617906785,46.3858800257637,41.6772296159396,0.46749967629358,0.0719461079228727,0.803498569183231,0.0010125076461432,0.576761814651908,0.118494282596714
"Hacd3",270.980974570054,208.222237658401,217.44618218472,0.669304871114457,0.000340070223401889,0.548555888602254,0.00451647365493175,0.629894528345764,0.0169980847564769
"Pianp",240.827427568146,197.940338470542,203.128771081595,0.799909709952746,9.13440538975105e-06,0.612304990708966,0.00101565481160385,0.435017874581263,0.121585286616127
"Gpr150",2.50460967216817,2.7412745537796,2.05622699036003,0.913409383517688,0.0120374746085492,0.614452581361658,0.104985343249557,0.318501249828146,0.70399683063168
"Ndufa2",141.041494492705,149.907314817598,174.707507677678,0.619276797969452,0.00237548357569383,0.649924662417644,0.0015085972334519,0.576835387818852,0.0484455985964209
"Pygl",14.5814961165304,17.5188253767214,11.5585906580964,0.667781002120737,1.94085250229178e-05,0.725063742019418,2.16204910354117e-06,0.453086977874057,0.0653355886036138
"Lgals8",96.8756415608808,117.097479128768,116.481358020302,0.570334948300457,1.24240145876506e-05,0.683432586672749,1.21785930369989e-07,0.591211150752843,0.00101705165084558
"Snrpb",105.428971805583,120.32959680326,154.874150869904,0.667121999323713,0.000880574517797195,0.638992171002233,0.00168333968168551,0.53877591376133,0.0664348555122451
"Dnajc8",169.184516702242,190.224858412138,202.315385759838,0.615410449006985,2.06087175493527e-05,0.62502358471571,1.72091211683169e-05,0.603896757684865,0.00259080452491545
"Pdlim7",36.291440759539,39.7338732401191,50.1184208384476,0.563485240791875,0.0244109327849249,0.680113717958858,0.00591222109032311,0.600605510416754,0.0945033759681424
"Bco1",0.869883640757602,1.15853964689893,1.18015616900383,0.722392980831657,0.180846197326391,0.634657968608344,0.229601492709374,0.486911852930772,0.626354674333422
"Mrps23",75.4155306333853,80.2962851295178,88.6069810899512,0.601043390931149,1.15107959050312e-05,0.619616056994211,6.46436846566989e-06,0.623210186634583,0.000981174073593342
"Dlx2",16.8542979483933,18.1388549540701,19.6442778916574,0.606246236174072,0.00588131228186529,0.590228898168594,0.00778707450311962,0.647320535810022,0.0379747070554805
"Tmem242",99.5618054465553,108.532478336414,118.246372878884,0.583253687056866,0.000111156281513287,0.600361912362518,7.54603137241171e-05,0.658507641232211,0.00145386017475183
"Matk",148.892249865556,146.688170862447,142.980339131473,0.684822052797127,0.00128832884381738,0.70506982520955,0.0010130734540973,0.452048737858514,0.174740902234327
"Dyrk3",12.5735374219147,13.9924872377304,12.5308888200899,0.880074998086968,3.4917008613248e-06,0.594996095807989,0.00207887101676264,0.36669519052487,0.249774680510387
"Pdcd7",56.8359225417872,53.7813908029078,60.8484103419126,0.698034840380598,5.62498893341422e-12,0.562007632265576,4.55179248151932e-08,0.581531777560584,3.60304068414979e-05
"Eif1",192.289799040345,235.042074684147,248.12101757398,0.558093793230647,0.0054491229796258,0.619643776766298,0.0019960489039478,0.663374380242522,0.016237316959573
"Prpsap2",37.677892506977,38.7672741008209,37.0210383854462,0.633444269505324,1.56956422697085e-07,0.644052947433739,9.01582858525219e-08,0.563601998492016,0.00100254556078423
"Gabarap",283.999910977163,302.025533831467,312.968464235814,0.570198269189583,0.00101613808721506,0.613754060582391,0.00042089906444506,0.656765001664017,0.00584734321490141
"Pigf",9.31832099881686,10.160160045096,10.9313117906937,0.514864264671796,0.0122771580017552,0.644655195266354,0.00129380887604956,0.679571875194768,0.017343995493259
"Araf",550.190724637193,586.843349113298,585.843911607852,0.635459479496685,3.22392975393301e-05,0.613809526163801,7.24640878933849e-05,0.589776387591451,0.00579617415745308
"Ppa1",153.581330057128,183.904756511004,160.703389340201,0.594190256674064,1.60518502300463e-06,0.761073318435264,4.51470186953636e-10,0.483696644299957,0.00579383864145639
"Wrnip1",139.94563004077,149.289745302363,147.596452801146,0.655880881836274,2.57454612190673e-12,0.656069311548082,2.18047770831425e-12,0.525777677874618,4.96288237787328e-05
"Hspd1",144.787893497387,143.020833135993,116.159180061861,0.677680464146433,2.01944057209114e-05,0.599743856481436,0.000215435904237292,0.560169713928458,0.0137081304402669
"Tspyl1",488.990984920729,490.101824798573,461.948051630097,0.631508612810911,3.59044213462252e-10,0.596397649585281,4.30122173721281e-09,0.60968017304566,8.60766715047394e-06
"Exosc9",45.0061245793,50.4711314697768,43.7170094015791,0.589949267585747,2.63672257790015e-05,0.634977153197233,5.61695920201643e-06,0.611629030890059,0.00184654289578355
"Aurkaip1",128.018641124784,132.441351291885,145.589255930572,0.618201747596841,0.000337321643494908,0.658139104284905,0.000145501834583,0.56019272062863,0.0223007930148438
"Ikbip",17.3702019262659,14.1415713172807,18.4119033305724,0.720291826784393,0.000344480777983899,0.424104163930535,0.0521251198902283,0.690980519890933,0.0160641068014936
"Rps19bp1",32.8201760764117,32.6589509098796,37.4172605108038,0.540860114065956,0.00840457609784218,0.634525545146481,0.00182989830332564,0.659563289730323,0.0200231946432338
"Ift22",136.728852634229,122.399557151422,120.457195605189,0.655976812698404,8.89358509483323e-07,0.596603681488082,1.07043964607678e-05,0.582317858494524,0.00185086756869887
"Chchd10",177.801919088344,153.51485569363,191.611800850541,0.793962487286138,0.00134156894507053,0.554867392080621,0.0348019322545683,0.485985633334566,0.21844114776743
"Serf1",12.7661148281813,12.0972207630697,13.1998164322059,0.642337662360655,0.00109795646553058,0.511610227633056,0.0118649220507629,0.679472138463252,0.0155645416414544
"Khnyn",41.4951178311357,33.830554902246,32.7406447833446,0.757108805550119,2.43300420605755e-05,0.625367917694378,0.00070447386085938,0.45080513851525,0.105963779871073
"Plp2",1.10077634515117,0.617648413924,0.784949604960383,1.42356872694316,0.012217697635934,0.369630578396335,0.64806668945902,0.0397921880953775,1
"Spryd3",398.040291779358,411.582144900914,403.406924752498,0.780261275379197,1.00524949211113e-07,0.632101672839243,2.42283594698461e-05,0.420385232570709,0.0564343114346778
"Tubg2",97.9870661462965,89.7254497925955,104.18610476159,0.757251026321337,2.55245018263928e-07,0.681347360735238,4.82834846467704e-06,0.393209024887146,0.0802303502661064
"Bcap31",83.2606182930121,69.5194037564272,67.484640002539,0.704178616898182,0.000442611255143564,0.58648409560821,0.00458725548524017,0.540386440100666,0.0693587669635296
"Lrrn4",2.50635718301313,1.75460575604448,2.3405176858005,1.05995073328486,0.0186942703343212,0.0660061272328864,0.948035322152284,0.704460484485804,0.357669282345601
"Hars",178.724931039035,191.005531049155,187.127264818633,0.667482821514091,1.19277140228664e-11,0.647454288290575,5.07409538601553e-11,0.515421008097305,0.000170897240279779
"2810004N23Rik",55.7945471046057,54.2431380561825,55.0766379762898,0.655591107458956,8.8233142471931e-09,0.609526749825494,1.10006591177514e-07,0.563803940642696,0.000438379240447262
"Psma6",182.382004667226,215.286992671482,208.604593320915,0.57990279846209,1.79564777395694e-06,0.65155786966567,7.23399123176045e-08,0.597413659180762,0.000332552996028032
"Ptov1",282.529027534432,263.693561418131,282.555594779921,0.833073821499115,8.81102552235156e-06,0.618092243141499,0.00146240837910618,0.376841159738071,0.218898411396093
"Isca2",63.9890530523467,66.324953298712,71.9288260277538,0.633864104060386,8.91149504022829e-06,0.575605593387122,6.75530821880707e-05,0.618406650532072,0.00180949764377632
"Rtl8a",45.9751043645546,47.477863385393,51.1801381754231,0.719284520108887,0.00354730447276091,0.625681609480222,0.0137273641765269,0.482823665022465,0.216287123760489
"Ndufb4",12.2264368685661,14.5981648765952,13.8147952931564,0.504545455101908,0.0748747235795218,0.596701295409494,0.0320399999845608,0.72588922228729,0.0632449541364498
"Skp1a",828.297314934172,895.071867756479,809.558848539013,0.56275807947645,0.00125166259158295,0.632132703494509,0.000288151505967659,0.632033416945491,0.0084921746154437
"Tmem159",16.5670067688358,16.412240991595,18.0241914122838,0.652629166121104,0.000643453456232789,0.653370819061714,0.000681167994426732,0.520823117021091,0.0663493351254317
"Psmb4",282.684205189996,297.317653404271,328.713853805092,0.696838389209678,2.03000002226402e-05,0.649523718567985,9.1050829185276e-05,0.480290846623085,0.0460353121738904
"Immp2l",4.91601554041457,5.93851148278319,4.8267635015914,0.538472590678724,0.0532186916539477,0.74923368209253,0.00465985365996913,0.53775220978209,0.217125519756074
"Rsph3b",4.21378637515576,4.71232378113519,4.35954389325967,0.866049618438312,0.000590094685988877,0.772090247231214,0.0019376455513909,0.187174483283259,0.772263554891972
"Gkap1",29.7243196003409,36.2541160597943,33.9669259765445,0.511127540594054,0.000581587568006037,0.664927870890589,4.55458805143894e-06,0.648343697342016,0.00146001321813877
"Dynll1",199.62146695229,194.62284778164,207.790153389342,0.56167341133076,0.000520225489782646,0.622998469029836,0.000120488732964102,0.639117434000443,0.00405357035901862
"Ociad1",478.9542675302,506.769673050969,467.914741420688,0.559997389578047,0.00194820285736636,0.638229489154857,0.000398764837396748,0.62548770228536,0.0123066228593268
"Cby1",62.958384354309,65.6500527819246,75.8299896009654,0.639469336837587,0.000219981405815119,0.590364148603114,0.000779273202606072,0.592555141412784,0.0152276998740301
"Snx4",92.5010907171933,100.196902361347,96.0866420215273,0.678049288960396,6.95637706815691e-08,0.59912235376418,2.4631790171175e-06,0.543933872774557,0.00215500382802287
"Cxcl10",0.119968400435844,0.263606794780707,0.10375030406265,-0.281247009548731,0.884430978558093,2.83625125914325,0.0202647433888042,-0.734104987974575,0.799520334374511
"Hnrnpk",404.40346232863,447.64152562693,431.714961863303,0.578074749121194,0.000129035491654728,0.596615567208381,8.73486328187618e-05,0.646187202710808,0.0017886441520593
"Cfap45",9.72447358928348,9.56997129663664,8.46928027125172,0.841838489466332,0.000113537134396983,0.624409099734827,0.00538589412939698,0.354497815328027,0.363648439692593
"M6pr",107.853479087744,98.4766394166667,101.27917839589,0.630259594978726,0.00483007512497145,0.571509964567194,0.0127157498300084,0.618686272186668,0.0532718868552899
"Ctu1",20.787832179483,18.7944956166858,20.7571697417293,0.84672355686583,1.90332209881981e-06,0.585403403510105,0.00147995272496861,0.388108553907672,0.178679005933708
"9130401M01Rik",19.5971794870167,17.9187455229795,19.1855684903947,0.643285872330241,0.00128739481889228,0.485832574370631,0.0201639628319375,0.691053507797888,0.0146966456632056
"Ncl",559.476186367817,590.954358922047,506.584380099309,0.656297736242869,0.0112228883806618,0.638699778439361,0.0153933242019351,0.52494785652336,0.186603636598033
"Bloc1s6",92.9721811318625,108.284548961164,116.077283850304,0.591690686533324,0.000272688456033259,0.620782263981737,0.00014092151353916,0.607218213892691,0.00709565449912763
"Pmvk",106.62922045384,105.098346393557,105.826371609726,0.745700092676021,1.71696883260742e-05,0.58761713992339,0.00100055351305032,0.486121373158748,0.0602657848297342
"Dnajc30",32.1919081421256,32.0318553351118,34.5804752419547,0.579417988053958,0.00168295763909002,0.605676526515235,0.00107684309208845,0.633640336190355,0.0141111878162354
"Supt4a",32.2675244866586,33.8921431150251,36.5957682853717,0.611827566012522,0.00203968774266604,0.590569871191405,0.00323257485305409,0.616336715928311,0.0282757778658997
"Med11",14.0303389233175,13.3090201573072,15.8901304556239,0.614498011742977,0.000673467104484082,0.581588687638072,0.00147466208388192,0.622541510144649,0.0152205093977466
"Ankrd35",32.5675320407851,31.9003630365934,30.944136793191,0.765216970522547,2.68415539859418e-08,0.61448156087987,1.09047188916235e-05,0.438668027272238,0.0333348503387985
"Ltbp1",3.51366760872537,3.5431651295068,2.93844781494237,0.941417975296951,0.00596115991544546,0.501208648992139,0.181962909868158,0.375423250488311,0.595957298021947
"Cox14",91.2454113665678,85.5155431618984,103.418890368538,0.621499826681233,0.0021584584274381,0.617174324838721,0.00261130343629534,0.579370813448524,0.0462514094362647
"Noc4l",27.3407053649157,32.1545343248486,31.4133875241512,0.682188975602261,1.23073707836303e-06,0.765902293297333,3.2534234918537e-08,0.369892634474941,0.0859601720969165
"Usp10",110.030378069936,109.364304565533,99.8853149801934,0.686958458231964,3.90740394064059e-07,0.670518318081835,8.96145587269824e-07,0.460425248198362,0.0194572347063577
"Mapk1ip1l",50.3707171910794,59.2994722831583,55.8151617935101,0.561488342405125,0.000207063346480712,0.655392894198498,1.23517259379892e-05,0.600858472327443,0.00423093943901205
"Ubc",162.810937149715,210.290725592247,177.650828219491,0.676663246516754,8.75481823271901e-05,0.580357091570597,0.000999136643251702,0.559910895198226,0.0233927119435556
"Arpc3",162.699449878032,164.075701613524,157.402459464634,0.693620359535346,9.10781501079968e-06,0.607072924667735,0.000138154154902373,0.515608752802463,0.022387628180527
"Ubxn10",13.1774678621457,11.8997783916503,10.5118626126307,0.793858162163681,3.94918261096832e-05,0.602280642318878,0.00251814015713382,0.420104000749785,0.190070334726592
"Vsig10l",5.84094280798529,6.61982167248431,7.35773306370856,0.772267474294747,0.00110344824329681,0.54632629087126,0.0236040794290221,0.497023844919495,0.177971142631442
"Arpc5",158.717453789154,166.686465921545,159.673165134797,0.591335635165291,6.82291726288097e-05,0.621580698113757,3.0965715386866e-05,0.602460916120847,0.00349313353172226
